"","size","size","dist","test","p.value","z","type"
"27788",200,200,"t","cvm.test",0.562947894942153,0.55,"SB"
"27789",200,200,"Log-normal","lillie.test",0.589847672752926,0.65,"SB"
"27790",200,200,"Gamma","pearson.test",0.790105157157496,0.82,"SB"
"27791",200,200,"Uniform","sf.test",0.655387724205525,0.8,"SB"
"27792",200,200,"t","jarque.test",0.999874761013403,0.86,"SB"
"27793",200,200,"Log-normal","shapiro.test",0.471216990700739,0.65,"SB"
"27794",200,200,"Gamma","ad.test",0.351023479957718,0.69,"SB"
"27795",200,200,"Uniform","energy.test",0.444444444444444,0.68,"SB"
"27796",200,200,"t","cvm.test",0.412359827745233,0.68,"SB"
"27797",200,200,"Log-normal","lillie.test",0.567819889476612,0.65,"SB"
"27798",200,200,"Gamma","pearson.test",0.661529674386153,0.67,"SB"
"27799",200,200,"Uniform","sf.test",0.549121615046151,0.74,"SB"
"27800",200,200,"t","jarque.test",0.983905064900512,0.65,"SB"
"27801",200,200,"Log-normal","shapiro.test",0.901328269640651,0.82,"SB"
"27802",200,200,"Gamma","ad.test",0.892571399793374,0.67,"SB"
"27803",200,200,"Uniform","energy.test",0.929292929292929,0.7,"SB"
"27804",200,200,"t","cvm.test",0.851520020005075,0.58,"SB"
"27805",200,200,"Log-normal","lillie.test",0.854156314389677,0.44,"SB"
"27806",200,200,"Gamma","pearson.test",0.298938558215309,0.83,"SB"
"27807",200,200,"Uniform","sf.test",0.903690333359475,0.72,"SB"
"27808",200,200,"t","jarque.test",0.930789329188507,0.73,"SB"
"27809",200,200,"Log-normal","shapiro.test",0.952099674896579,0.7,"SB"
"27810",200,200,"Gamma","ad.test",0.68272645551577,0.69,"SB"
"27811",200,200,"Uniform","energy.test",0.696969696969697,0.68,"SB"
"27812",200,200,"t","cvm.test",0.538501765383017,0.62,"SB"
"27813",200,200,"Log-normal","lillie.test",0.754029417975226,0.63,"SB"
"27814",200,200,"Gamma","pearson.test",0.824591686630542,0.65,"SB"
"27815",200,200,"Uniform","sf.test",0.90804090656632,0.89,"SB"
"27816",200,200,"t","jarque.test",0.989630757165925,0.7,"SB"
"27817",200,200,"Log-normal","shapiro.test",0.283538166380191,0.89,"SB"
"27818",200,200,"Gamma","ad.test",0.278973731615212,0.82,"SB"
"27819",200,200,"Uniform","energy.test",0.373737373737374,0.73,"SB"
"27820",200,200,"t","cvm.test",0.376061359566827,0.63,"SB"
"27821",200,200,"Log-normal","lillie.test",0.674917307633008,0.38,"SB"
"27822",200,200,"Gamma","pearson.test",0.110668164815561,0.47,"SB"
"27823",200,200,"Uniform","sf.test",0.408287089808208,0.87,"SB"
"27824",200,200,"t","jarque.test",0.886886779734035,0.89,"SB"
"27825",200,200,"Log-normal","shapiro.test",0.847487025218166,0.81,"SB"
"27826",200,200,"Gamma","ad.test",0.879420068376991,0.79,"SB"
"27827",200,200,"Uniform","energy.test",0.939393939393939,0.78,"SB"
"27828",200,200,"t","cvm.test",0.798872313563533,0.82,"SB"
"27829",200,200,"Log-normal","lillie.test",0.862619276608921,0.77,"SB"
"27830",200,200,"Gamma","pearson.test",0.801874253943261,0.73,"SB"
"27831",200,200,"Uniform","sf.test",0.90916083490839,0.8,"SB"
"27832",200,200,"t","jarque.test",0.997955358036399,0.82,"SB"
"27833",200,200,"Log-normal","shapiro.test",0.744942491754593,0.84,"SB"
"27834",200,200,"Gamma","ad.test",0.931121005535392,0.67,"SB"
"27835",200,200,"Uniform","energy.test",0.97979797979798,0.66,"SB"
"27836",200,200,"t","cvm.test",0.953141172968086,0.72,"SB"
"27837",200,200,"Log-normal","lillie.test",0.92211210460153,0.67,"SB"
"27838",200,200,"Gamma","pearson.test",0.98014498272508,0.86,"SB"
"27839",200,200,"Uniform","sf.test",0.891951944998309,0.68,"SB"
"27840",200,200,"t","jarque.test",0.971740603667259,0.85,"SB"
"27841",200,200,"Log-normal","shapiro.test",0.571026968909918,0.85,"SB"
"27842",200,200,"Gamma","ad.test",0.624477025925643,0.75,"SB"
"27843",200,200,"Uniform","energy.test",0.777777777777778,0.75,"SB"
"27844",200,200,"t","cvm.test",0.691183205800303,0.66,"SB"
"27845",200,200,"Log-normal","lillie.test",0.84161539104308,0.56,"SB"
"27846",200,200,"Gamma","pearson.test",0.647984773695032,0.46,"SB"
"27847",200,200,"Uniform","sf.test",0.715846400759383,0.82,"SB"
"27848",200,200,"t","jarque.test",0.936559245467375,0.85,"SB"
"27849",200,200,"Log-normal","shapiro.test",0.697650969346006,0.94,"SB"
"27850",200,200,"Gamma","ad.test",0.302223838525536,0.87,"SB"
"27851",200,200,"Uniform","energy.test",0.313131313131313,0.84,"SB"
"27852",200,200,"t","cvm.test",0.197599233098058,0.51,"SB"
"27853",200,200,"Log-normal","lillie.test",0.213927950685521,1.15,"SB"
"27854",200,200,"Gamma","pearson.test",0.0624182224018557,0.58,"SB"
"27855",200,200,"Uniform","sf.test",0.653372364875507,0.91,"SB"
"27856",200,200,"t","jarque.test",0.999966888210183,0.89,"SB"
"27857",200,200,"Log-normal","shapiro.test",0.316782652893543,0.84,"SB"
"27858",200,200,"Gamma","ad.test",0.441798537987991,0.74,"SB"
"27859",200,200,"Uniform","energy.test",0.484848484848485,0.74,"SB"
"27860",200,200,"t","cvm.test",0.392649280352035,0.82,"SB"
"27861",200,200,"Log-normal","lillie.test",0.518212577761505,0.93,"SB"
"27862",200,200,"Gamma","pearson.test",0.473052446228332,0.54,"SB"
"27863",200,200,"Uniform","sf.test",0.490776500729622,0.74,"SB"
"27864",200,200,"t","jarque.test",0.943534807814668,0.88,"SB"
"27865",200,200,"Log-normal","shapiro.test",0.890471766173094,0.86,"SB"
"27866",200,200,"Gamma","ad.test",0.915713732311842,0.59,"SB"
"27867",200,200,"Uniform","energy.test",0.96969696969697,0.8,"SB"
"27868",200,200,"t","cvm.test",0.905835389110297,0.73,"SB"
"27869",200,200,"Log-normal","lillie.test",0.886388478733413,0.45,"SB"
"27870",200,200,"Gamma","pearson.test",0.701671304126651,0.5,"SB"
"27871",200,200,"Uniform","sf.test",0.93690315115414,0.78,"SB"
"27872",200,200,"t","jarque.test",0.988606650788589,0.86,"SB"
"27873",200,200,"Log-normal","shapiro.test",0.399636229541551,0.74,"SB"
"27874",200,200,"Gamma","ad.test",0.429902600278182,0.68,"SB"
"27875",200,200,"Uniform","energy.test",0.505050505050505,0.69,"SB"
"27876",200,200,"t","cvm.test",0.432643524461489,0.68,"SB"
"27877",200,200,"Log-normal","lillie.test",0.67212295161639,0.68,"SB"
"27878",200,200,"Gamma","pearson.test",0.875899053561386,0.74,"SB"
"27879",200,200,"Uniform","sf.test",0.450400707574087,0.75,"SB"
"27880",200,200,"t","jarque.test",0.971309932227034,0.74,"SB"
"27881",200,200,"Log-normal","shapiro.test",0.734786083849837,0.81,"SB"
"27882",200,200,"Gamma","ad.test",0.731195319093979,0.54,"SB"
"27883",200,200,"Uniform","energy.test",0.838383838383838,0.54,"SB"
"27884",200,200,"t","cvm.test",0.839860494130453,0.48,"SB"
"27885",200,200,"Log-normal","lillie.test",0.853974223138683,0.48,"SB"
"27886",200,200,"Gamma","pearson.test",0.918190801726735,0.58,"SB"
"27887",200,200,"Uniform","sf.test",0.807848409084207,0.55,"SB"
"27888",200,200,"t","jarque.test",0.876243510003606,0.82,"SB"
"27889",200,200,"Log-normal","shapiro.test",0.903636314477667,0.76,"SB"
"27890",200,200,"Gamma","ad.test",0.823524117733037,0.6,"SB"
"27891",200,200,"Uniform","energy.test",0.838383838383838,0.6,"SB"
"27892",200,200,"t","cvm.test",0.842263440707807,0.46,"SB"
"27893",200,200,"Log-normal","lillie.test",0.889706167210769,0.45,"SB"
"27894",200,200,"Gamma","pearson.test",0.995466194473751,0.6,"SB"
"27895",200,200,"Uniform","sf.test",0.898647515448886,0.66,"SB"
"27896",200,200,"t","jarque.test",0.966417827420608,0.73,"SB"
"27897",200,200,"Log-normal","shapiro.test",0.481807942667337,0.88,"SB"
"27898",200,200,"Gamma","ad.test",0.518163170406088,0.67,"SB"
"27899",200,200,"Uniform","energy.test",0.565656565656566,0.66,"SB"
"27900",200,200,"t","cvm.test",0.650091338170031,0.65,"SB"
"27901",200,200,"Log-normal","lillie.test",0.598502765064539,0.62,"SB"
"27902",200,200,"Gamma","pearson.test",0.675004479551191,0.5,"SB"
"27903",200,200,"Uniform","sf.test",0.615632226818388,0.87,"SB"
"27904",200,200,"t","jarque.test",0.984080291519368,0.88,"SB"
"27905",200,200,"Log-normal","shapiro.test",0.993785851250583,0.83,"SB"
"27906",200,200,"Gamma","ad.test",0.997017385555307,0.52,"SB"
"27907",200,200,"Uniform","energy.test",1,0.39,"SB"
"27908",200,200,"t","cvm.test",0.998366782030774,0.52,"SB"
"27909",200,200,"Log-normal","lillie.test",0.997273375235756,0.39,"SB"
"27910",200,200,"Gamma","pearson.test",0.987792597592561,0.43,"SB"
"27911",200,200,"Uniform","sf.test",0.996981075592056,0.86,"SB"
"27912",200,200,"t","jarque.test",0.990131993928957,0.72,"SB"
"27913",200,200,"Log-normal","shapiro.test",0.10206242034656,0.88,"SB"
"27914",200,200,"Gamma","ad.test",0.279124619995287,0.38,"SB"
"27915",200,200,"Uniform","energy.test",0.373737373737374,0.39,"SB"
"27916",200,200,"t","cvm.test",0.586618011257037,0.58,"SB"
"27917",200,200,"Log-normal","lillie.test",0.792658044226854,0.39,"SB"
"27918",200,200,"Gamma","pearson.test",0.60710589755988,0.41,"SB"
"27919",200,200,"Uniform","sf.test",0.178463999258104,0.83,"SB"
"27920",200,200,"t","jarque.test",0.922820673413717,0.89,"SB"
"27921",200,200,"Log-normal","shapiro.test",0.733869260821234,0.76,"SB"
"27922",200,200,"Gamma","ad.test",0.783615433019598,0.5,"SB"
"27923",200,200,"Uniform","energy.test",0.808080808080808,0.69,"SB"
"27924",200,200,"t","cvm.test",0.7220500275168,0.49,"SB"
"27925",200,200,"Log-normal","lillie.test",0.876710271421653,0.58,"SB"
"27926",200,200,"Gamma","pearson.test",0.976985538738104,0.56,"SB"
"27927",200,200,"Uniform","sf.test",0.853860333725036,0.7,"SB"
"27928",200,200,"t","jarque.test",0.913771070761007,0.49,"SB"
"27929",200,200,"Log-normal","shapiro.test",0.34107229330365,0.75,"SB"
"27930",200,200,"Gamma","ad.test",0.656930807577639,0.66,"SB"
"27931",200,200,"Uniform","energy.test",0.787878787878788,0.6,"SB"
"27932",200,200,"t","cvm.test",0.802751663011961,0.65,"SB"
"27933",200,200,"Log-normal","lillie.test",0.691338042168221,0.61,"SB"
"27934",200,200,"Gamma","pearson.test",0.902426773320044,0.55,"SB"
"27935",200,200,"Uniform","sf.test",0.521694470659608,0.74,"SB"
"27936",200,200,"t","jarque.test",0.893697681953638,0.75,"SB"
"27937",200,200,"Log-normal","shapiro.test",0.295472828593596,0.74,"SB"
"27938",200,200,"Gamma","ad.test",0.512776230995125,0.55,"SB"
"27939",200,200,"Uniform","energy.test",0.535353535353535,0.55,"SB"
"27940",200,200,"t","cvm.test",0.691983411220743,0.55,"SB"
"27941",200,200,"Log-normal","lillie.test",0.686473632592772,0.55,"SB"
"27942",200,200,"Gamma","pearson.test",0.846110820182917,0.32,"SB"
"27943",200,200,"Uniform","sf.test",0.386134184370598,0.73,"SB"
"27944",200,200,"t","jarque.test",0.9986320758188,0.75,"SB"
"27945",200,200,"Log-normal","shapiro.test",0.869491483197401,0.83,"SB"
"27946",200,200,"Gamma","ad.test",0.866613805003989,0.64,"SB"
"27947",200,200,"Uniform","energy.test",0.919191919191919,0.8,"SB"
"27948",200,200,"t","cvm.test",0.857350324343885,0.63,"SB"
"27949",200,200,"Log-normal","lillie.test",0.956019998380259,0.63,"SB"
"27950",200,200,"Gamma","pearson.test",0.938869074015555,0.63,"SB"
"27951",200,200,"Uniform","sf.test",0.914563099073493,0.64,"SB"
"27952",200,200,"t","jarque.test",0.995135458736583,0.83,"SB"
"27953",200,200,"Log-normal","shapiro.test",0.79435089069909,0.92,"SB"
"27954",200,200,"Gamma","ad.test",0.831219164716202,0.73,"SB"
"27955",200,200,"Uniform","energy.test",0.888888888888889,0.69,"SB"
"27956",200,200,"t","cvm.test",0.9128968966354,0.69,"SB"
"27957",200,200,"Log-normal","lillie.test",0.869859657302183,0.76,"SB"
"27958",200,200,"Gamma","pearson.test",0.790105157157496,0.5,"SB"
"27959",200,200,"Uniform","sf.test",0.826157477921991,0.9,"SB"
"27960",200,200,"t","jarque.test",0.951119636020467,0.93,"SB"
"27961",200,200,"Log-normal","shapiro.test",0.382166947431263,0.85,"SB"
"27962",200,200,"Gamma","ad.test",0.895360679601541,0.68,"SB"
"27963",200,200,"Uniform","energy.test",0.94949494949495,0.53,"SB"
"27964",200,200,"t","cvm.test",0.981947416028837,0.69,"SB"
"27965",200,200,"Log-normal","lillie.test",0.98812652931384,0.62,"SB"
"27966",200,200,"Gamma","pearson.test",0.987792597592561,0.63,"SB"
"27967",200,200,"Uniform","sf.test",0.607731764940287,0.52,"SB"
"27968",200,200,"t","jarque.test",0.978979028262773,0.87,"SB"
"27969",200,200,"Log-normal","shapiro.test",0.608472273005081,0.81,"SB"
"27970",200,200,"Gamma","ad.test",0.771234822624593,0.78,"SB"
"27971",200,200,"Uniform","energy.test",0.848484848484849,0.75,"SB"
"27972",200,200,"t","cvm.test",0.875088298140898,0.76,"SB"
"27973",200,200,"Log-normal","lillie.test",0.961176701371556,0.74,"SB"
"27974",200,200,"Gamma","pearson.test",0.875899053561386,0.62,"SB"
"27975",200,200,"Uniform","sf.test",0.74797705460323,0.8,"SB"
"27976",200,200,"t","jarque.test",0.864071128612708,0.87,"SB"
"27977",200,200,"Log-normal","shapiro.test",0.827733874529875,0.84,"SB"
"27978",200,200,"Gamma","ad.test",0.757050809746312,0.85,"SB"
"27979",200,200,"Uniform","energy.test",0.818181818181818,0.85,"SB"
"27980",200,200,"t","cvm.test",0.749719039490489,0.86,"SB"
"27981",200,200,"Log-normal","lillie.test",0.715194138198895,0.82,"SB"
"27982",200,200,"Gamma","pearson.test",0.989786667815694,0.6,"SB"
"27983",200,200,"Uniform","sf.test",0.863159308770146,0.85,"SB"
"27984",200,200,"t","jarque.test",0.981480333657018,0.84,"SB"
"27985",200,200,"Log-normal","shapiro.test",0.668637002224028,0.88,"SB"
"27986",200,200,"Gamma","ad.test",0.614239500896223,0.71,"SB"
"27987",200,200,"Uniform","energy.test",0.717171717171717,0.81,"SB"
"27988",200,200,"t","cvm.test",0.718174544286169,0.7,"SB"
"27989",200,200,"Log-normal","lillie.test",0.880779494719102,0.68,"SB"
"27990",200,200,"Gamma","pearson.test",0.701671304126651,1.23,"SB"
"27991",200,200,"Uniform","sf.test",0.720241696223362,0.79,"SB"
"27992",200,200,"t","jarque.test",0.986164548528809,0.87,"SB"
"27993",200,200,"Log-normal","shapiro.test",0.538095112498902,0.93,"SB"
"27994",200,200,"Gamma","ad.test",0.360049859166808,0.65,"SB"
"27995",200,200,"Uniform","energy.test",0.414141414141414,0.7,"SB"
"27996",200,200,"t","cvm.test",0.495851060637325,0.6,"SB"
"27997",200,200,"Log-normal","lillie.test",0.735896691927336,0.59,"SB"
"27998",200,200,"Gamma","pearson.test",0.5124017911757,1.1,"SB"
"27999",200,200,"Uniform","sf.test",0.60036397107907,0.9,"SB"
"28000",200,200,"t","jarque.test",0.944101702879236,0.92,"SB"
"28001",200,200,"Log-normal","shapiro.test",0.990245788196723,0.66,"SU"
"28002",200,200,"Gamma","ad.test",0.949077271964427,0.66,"SU"
"28003",200,200,"Uniform","energy.test",0.95959595959596,0.67,"SU"
"28004",200,200,"t","cvm.test",0.863750418944569,0.32,"SU"
"28005",200,200,"Log-normal","lillie.test",0.815474763956675,0.68,"SU"
"28006",200,200,"Gamma","pearson.test",0.835508457387524,0.57,"SU"
"28007",200,200,"Uniform","sf.test",0.959000970444116,0.67,"SU"
"28008",200,200,"t","jarque.test",0.997365879751129,0.32,"SU"
"28009",200,200,"Log-normal","shapiro.test",0.956568386633637,0.79,"SU"
"28010",200,200,"Gamma","ad.test",0.914355124358527,0.41,"SU"
"28011",200,200,"Uniform","energy.test",0.96969696969697,0.45,"SU"
"28012",200,200,"t","cvm.test",0.918123708542984,0.47,"SU"
"28013",200,200,"Log-normal","lillie.test",0.96491338642851,0.48,"SU"
"28014",200,200,"Gamma","pearson.test",0.925481268934745,0.85,"SU"
"28015",200,200,"Uniform","sf.test",0.916054167691797,0.79,"SU"
"28016",200,200,"t","jarque.test",0.996001022304692,0.79,"SU"
"28017",200,200,"Log-normal","shapiro.test",0.814560259434161,0.36,"SU"
"28018",200,200,"Gamma","ad.test",0.819897545845247,0.36,"SU"
"28019",200,200,"Uniform","energy.test",0.848484848484849,0.36,"SU"
"28020",200,200,"t","cvm.test",0.822600718683094,0.36,"SU"
"28021",200,200,"Log-normal","lillie.test",0.675527770684096,0.88,"SU"
"28022",200,200,"Gamma","pearson.test",0.866318338130375,0.39,"SU"
"28023",200,200,"Uniform","sf.test",0.564398553903901,0.36,"SU"
"28024",200,200,"t","jarque.test",0.811363694989981,0.9,"SU"
"28025",200,200,"Log-normal","shapiro.test",0.986164411774325,0.64,"SU"
"28026",200,200,"Gamma","ad.test",0.968608605178371,0.67,"SU"
"28027",200,200,"Uniform","energy.test",0.98989898989899,0.61,"SU"
"28028",200,200,"t","cvm.test",0.968478183964065,0.65,"SU"
"28029",200,200,"Log-normal","lillie.test",0.992626846963277,0.66,"SU"
"28030",200,200,"Gamma","pearson.test",0.960917496718554,0.91,"SU"
"28031",200,200,"Uniform","sf.test",0.916953770716046,0.59,"SU"
"28032",200,200,"t","jarque.test",0.996588689634455,0.63,"SU"
"28033",200,200,"Log-normal","shapiro.test",0.512001022919421,0.66,"SU"
"28034",200,200,"Gamma","ad.test",0.516622706762632,0.53,"SU"
"28035",200,200,"Uniform","energy.test",0.656565656565657,0.64,"SU"
"28036",200,200,"t","cvm.test",0.769304184264124,0.53,"SU"
"28037",200,200,"Log-normal","lillie.test",0.674523691375976,0.53,"SU"
"28038",200,200,"Gamma","pearson.test",0.856385032924105,0.53,"SU"
"28039",200,200,"Uniform","sf.test",0.354476338748357,0.66,"SU"
"28040",200,200,"t","jarque.test",0.909946605024587,0.66,"SU"
"28041",200,200,"Log-normal","shapiro.test",0.778439454463114,0.64,"SU"
"28042",200,200,"Gamma","ad.test",0.768573292301519,0.42,"SU"
"28043",200,200,"Uniform","energy.test",0.888888888888889,0.43,"SU"
"28044",200,200,"t","cvm.test",0.861619899760057,0.42,"SU"
"28045",200,200,"Log-normal","lillie.test",0.76269390797576,0.63,"SU"
"28046",200,200,"Gamma","pearson.test",0.893961882779569,0.53,"SU"
"28047",200,200,"Uniform","sf.test",0.853558572460039,0.63,"SU"
"28048",200,200,"t","jarque.test",0.867429383877602,0.64,"SU"
"28049",200,200,"Log-normal","shapiro.test",0.236879785017845,0.51,"SU"
"28050",200,200,"Gamma","ad.test",0.585277061233029,0.67,"SU"
"28051",200,200,"Uniform","energy.test",0.757575757575758,0.63,"SU"
"28052",200,200,"t","cvm.test",0.619586261274681,0.63,"SU"
"28053",200,200,"Log-normal","lillie.test",0.672346748241727,0.64,"SU"
"28054",200,200,"Gamma","pearson.test",0.955986131404101,0.64,"SU"
"28055",200,200,"Uniform","sf.test",0.176054581946319,0.4,"SU"
"28056",200,200,"t","jarque.test",0.712841408407678,0.44,"SU"
"28057",200,200,"Log-normal","shapiro.test",0.0197486348441565,0.88,"SU"
"28058",200,200,"Gamma","ad.test",0.585726930891728,0.55,"SU"
"28059",200,200,"Uniform","energy.test",0.727272727272727,0.55,"SU"
"28060",200,200,"t","cvm.test",0.826437851602265,0.55,"SU"
"28061",200,200,"Log-normal","lillie.test",0.85558735016822,0.55,"SU"
"28062",200,200,"Gamma","pearson.test",0.701671304126651,0.54,"SU"
"28063",200,200,"Uniform","sf.test",0.0111323715582677,0.88,"SU"
"28064",200,200,"t","jarque.test",0.221069091311247,0.89,"SU"
"28065",200,200,"Log-normal","shapiro.test",0.635801074616731,0.41,"SU"
"28066",200,200,"Gamma","ad.test",0.606318218464237,0.48,"SU"
"28067",200,200,"Uniform","energy.test",0.676767676767677,0.46,"SU"
"28068",200,200,"t","cvm.test",0.67148051373408,0.47,"SU"
"28069",200,200,"Log-normal","lillie.test",0.782853036820958,0.56,"SU"
"28070",200,200,"Gamma","pearson.test",0.866318338130375,0.29,"SU"
"28071",200,200,"Uniform","sf.test",0.512795846324614,0.42,"SU"
"28072",200,200,"t","jarque.test",0.760790190523309,0.42,"SU"
"28073",200,200,"Log-normal","shapiro.test",0.875372663663576,1.03,"SU"
"28074",200,200,"Gamma","ad.test",0.526194243122432,1.1,"SU"
"28075",200,200,"Uniform","energy.test",0.585858585858586,1.06,"SU"
"28076",200,200,"t","cvm.test",0.491319027450391,1.12,"SU"
"28077",200,200,"Log-normal","lillie.test",0.597817658741308,0.64,"SU"
"28078",200,200,"Gamma","pearson.test",0.688391116001892,1.13,"SU"
"28079",200,200,"Uniform","sf.test",0.748540193312112,1.01,"SU"
"28080",200,200,"t","jarque.test",0.989394798175892,0.8,"SU"
"28081",200,200,"Log-normal","shapiro.test",0.83123929366466,0.93,"SU"
"28082",200,200,"Gamma","ad.test",0.53017752736248,0.51,"SU"
"28083",200,200,"Uniform","energy.test",0.545454545454545,0.93,"SU"
"28084",200,200,"t","cvm.test",0.594004389428524,0.42,"SU"
"28085",200,200,"Log-normal","lillie.test",0.715122044473858,0.51,"SU"
"28086",200,200,"Gamma","pearson.test",0.824591686630542,0.54,"SU"
"28087",200,200,"Uniform","sf.test",0.829875103843463,0.56,"SU"
"28088",200,200,"t","jarque.test",0.997393696660444,0.96,"SU"
"28089",200,200,"Log-normal","shapiro.test",0.555301801426246,0.87,"SU"
"28090",200,200,"Gamma","ad.test",0.423604308274372,0.33,"SU"
"28091",200,200,"Uniform","energy.test",0.414141414141414,0.59,"SU"
"28092",200,200,"t","cvm.test",0.498505754449605,0.33,"SU"
"28093",200,200,"Log-normal","lillie.test",0.479261904065411,0.32,"SU"
"28094",200,200,"Gamma","pearson.test",0.298938558215309,0.33,"SU"
"28095",200,200,"Uniform","sf.test",0.670885956662103,0.86,"SU"
"28096",200,200,"t","jarque.test",0.904605566726001,0.89,"SU"
"28097",200,200,"Log-normal","shapiro.test",0.881314257185423,0.3,"SU"
"28098",200,200,"Gamma","ad.test",0.707135748097792,0.74,"SU"
"28099",200,200,"Uniform","energy.test",0.717171717171717,0.3,"SU"
"28100",200,200,"t","cvm.test",0.633467436399158,0.74,"SU"
"28101",200,200,"Log-normal","lillie.test",0.629833798221565,0.32,"SU"
"28102",200,200,"Gamma","pearson.test",0.340975896961816,1.07,"SU"
"28103",200,200,"Uniform","sf.test",0.776879318299155,0.41,"SU"
"28104",200,200,"t","jarque.test",0.959333538716676,0.3,"SU"
"28105",200,200,"Log-normal","shapiro.test",0.730506466911274,0.63,"SU"
"28106",200,200,"Gamma","ad.test",0.850366924177369,0.58,"SU"
"28107",200,200,"Uniform","energy.test",0.888888888888889,0.3,"SU"
"28108",200,200,"t","cvm.test",0.889688754137243,0.3,"SU"
"28109",200,200,"Log-normal","lillie.test",0.842047284169547,0.59,"SU"
"28110",200,200,"Gamma","pearson.test",0.765829818190032,0.31,"SU"
"28111",200,200,"Uniform","sf.test",0.688252837546658,0.62,"SU"
"28112",200,200,"t","jarque.test",0.999303514585375,0.66,"SU"
"28113",200,200,"Log-normal","shapiro.test",0.381083603045311,1.08,"SU"
"28114",200,200,"Gamma","ad.test",0.381944123484421,0.46,"SU"
"28115",200,200,"Uniform","energy.test",0.464646464646465,0.46,"SU"
"28116",200,200,"t","cvm.test",0.590322379144909,0.46,"SU"
"28117",200,200,"Log-normal","lillie.test",0.762121013025367,0.45,"SU"
"28118",200,200,"Gamma","pearson.test",0.620755588541572,1.21,"SU"
"28119",200,200,"Uniform","sf.test",0.217376546270621,1.07,"SU"
"28120",200,200,"t","jarque.test",0.802370975308251,1.04,"SU"
"28121",200,200,"Log-normal","shapiro.test",0.0230547801583584,0.48,"SU"
"28122",200,200,"Gamma","ad.test",0.915180414552551,0.44,"SU"
"28123",200,200,"Uniform","energy.test",0.98989898989899,0.43,"SU"
"28124",200,200,"t","cvm.test",0.989992312487853,0.44,"SU"
"28125",200,200,"Log-normal","lillie.test",0.997920102885736,0.51,"SU"
"28126",200,200,"Gamma","pearson.test",0.973495801060659,0.41,"SU"
"28127",200,200,"Uniform","sf.test",0.0084206494024678,0.48,"SU"
"28128",200,200,"t","jarque.test",0.0467496354771556,0.88,"SU"
"28129",200,200,"Log-normal","shapiro.test",0.169520334056754,0.57,"SU"
"28130",200,200,"Gamma","ad.test",0.491270669614617,0.56,"SU"
"28131",200,200,"Uniform","energy.test",0.606060606060606,0.54,"SU"
"28132",200,200,"t","cvm.test",0.796028878359706,0.56,"SU"
"28133",200,200,"Log-normal","lillie.test",0.575783511747945,0.49,"SU"
"28134",200,200,"Gamma","pearson.test",0.727838578447606,0.35,"SU"
"28135",200,200,"Uniform","sf.test",0.271530195183533,0.57,"SU"
"28136",200,200,"t","jarque.test",0.769744278559791,0.72,"SU"
"28137",200,200,"Log-normal","shapiro.test",0.103520026326829,0.3,"SU"
"28138",200,200,"Gamma","ad.test",0.539541397115671,0.66,"SU"
"28139",200,200,"Uniform","energy.test",0.636363636363636,0.66,"SU"
"28140",200,200,"t","cvm.test",0.700832205547044,0.66,"SU"
"28141",200,200,"Log-normal","lillie.test",0.611339081914503,0.66,"SU"
"28142",200,200,"Gamma","pearson.test",0.727838578447606,0.85,"SU"
"28143",200,200,"Uniform","sf.test",0.0654448405479445,0.3,"SU"
"28144",200,200,"t","jarque.test",0.391085986256213,0.89,"SU"
"28145",200,200,"Log-normal","shapiro.test",0.237911818229504,0.26,"SU"
"28146",200,200,"Gamma","ad.test",0.781144983185948,0.49,"SU"
"28147",200,200,"Uniform","energy.test",0.838383838383838,0.46,"SU"
"28148",200,200,"t","cvm.test",0.888666025123841,0.49,"SU"
"28149",200,200,"Log-normal","lillie.test",0.928495114607341,0.52,"SU"
"28150",200,200,"Gamma","pearson.test",0.885116659652988,0.64,"SU"
"28151",200,200,"Uniform","sf.test",0.122582436842947,0.26,"SU"
"28152",200,200,"t","jarque.test",0.727443096095903,0.29,"SU"
"28153",200,200,"Log-normal","shapiro.test",0.924349410017811,0.62,"SU"
"28154",200,200,"Gamma","ad.test",0.988131008045908,0.67,"SU"
"28155",200,200,"Uniform","energy.test",1,0.52,"SU"
"28156",200,200,"t","cvm.test",0.990816554059384,0.67,"SU"
"28157",200,200,"Log-normal","lillie.test",0.996978267261685,0.54,"SU"
"28158",200,200,"Gamma","pearson.test",0.989786667815694,0.76,"SU"
"28159",200,200,"Uniform","sf.test",0.915823828817917,0.64,"SU"
"28160",200,200,"t","jarque.test",0.981077513214077,0.75,"SU"
"28161",200,200,"Log-normal","shapiro.test",0.751968286007056,0.58,"SU"
"28162",200,200,"Gamma","ad.test",0.889312350849725,0.71,"SU"
"28163",200,200,"Uniform","energy.test",0.929292929292929,0.7,"SU"
"28164",200,200,"t","cvm.test",0.890955161603416,0.7,"SU"
"28165",200,200,"Log-normal","lillie.test",0.948656117269096,0.64,"SU"
"28166",200,200,"Gamma","pearson.test",0.98014498272508,0.69,"SU"
"28167",200,200,"Uniform","sf.test",0.884350049472148,0.58,"SU"
"28168",200,200,"t","jarque.test",0.999582689745477,0.88,"SU"
"28169",200,200,"Log-normal","shapiro.test",0.025036874814783,0.88,"SU"
"28170",200,200,"Gamma","ad.test",0.527405331626952,0.87,"SU"
"28171",200,200,"Uniform","energy.test",0.545454545454545,0.87,"SU"
"28172",200,200,"t","cvm.test",0.782011495074007,0.87,"SU"
